Annotation	lhs	op	rhs	Cov_Smooth	Z_smooth	Enrichment	Enrichment_SE	Enrichment_p_value	Error	Warning	target_parameter	est	SE	Fixed_Enrich	annotation_raw	annotation_key	annotation_basename	annotation_class	published_label	is_nonbase	alpha_168	alpha_155	Bonferroni_significant_168	Bonferroni_significant_155	Annotation_model_warning	Annotation_model_error	alpha_984	Bonferroni_significant_984	QC_warning_free	Bonferroni_significant_984_warning_free
Roadmap.329.	F_COMP	~~	SCZ_FG	0.0013993222481154	1.13274813448451	-2.36880291058748	12.0818004777748	0.609813450002347	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_FG				Roadmap.329.	Roadmap.329.	Roadmap.329.	chromatin	Fetal Male Brain H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.51.	F_COMP	~~	SCZ_FG	0.0009339637992905	0.462141192349739	1.33236073605721	1.79280501723783	0.426463191237894	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				Roadmap.51.	Roadmap.51.	Roadmap.51.	chromatin	Foreskin H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.98.	F_COMP	~~	SCZ_FG	0.001208592531981	1.22869944086427	0.838014915756495	1.794393107543	0.535964825815012	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				Roadmap.98.	Roadmap.98.	Roadmap.98.	chromatin	Mammry Epithelial Cells H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.27.	F_COMP	~~	SCZ_FG	0.0040441543513899	1.82027220299585	-0.724107067079557	2.82666040323796	0.729050842476899	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				Roadmap.27.	Roadmap.27.	Roadmap.27.	chromatin	Ovary DNAse	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.83.	F_COMP	~~	SCZ_FG	0.0018717824729153	2.43408736357639	2.13235060617026	2.54893461655259	0.328432851349995	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_COMP~~SCZ_FG				Roadmap.83.	Roadmap.83.	Roadmap.83.	chromatin	Ovary H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.169.	F_COMP	~~	SCZ_FG	0.0011995082772743	1.24284909165915	7.07140760695875	2.0600362675853	0.0016031556935915	0.0	0	F_COMP~~SCZ_FG				Roadmap.169.	Roadmap.169.	Roadmap.169.	chromatin	Ovary H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.257.	F_COMP	~~	SCZ_FG	0.0024205547573384	0.789170060871306	0.782915717451905	2.4160653268053	0.535796926399918	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_FG				Roadmap.257.	Roadmap.257.	Roadmap.257.	chromatin	Ovary H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.345.	F_COMP	~~	SCZ_FG	0.0007863364054998	0.954678519026984	1.52589467446971	3.58309772534502	0.441656405520223	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				Roadmap.345.	Roadmap.345.	Roadmap.345.	chromatin	Ovary H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.223.	F_COMP	~~	SCZ_FG	0.0002178394722296	0.837568987745437	5.36196282962474	3.21200469328935	0.0872288559145784	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_COMP~~SCZ_FG				Roadmap.223.	Roadmap.223.	Roadmap.223.	chromatin	Monoculear Peripheral Blood Cells H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.261.	F_COMP	~~	SCZ_FG	0.0006566704632351	0.59372184087328	0.359091357900076	2.07248798980728	0.621432801560626	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_FG				Roadmap.261.	Roadmap.261.	Roadmap.261.	chromatin	Rectal Mucosa H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PIL2	F_COMP	~~	SCZ_FG	0.0029099948347361	0.706426980257223	13.0759683059738	4.04866615401901	0.0014285759499486	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				PIL2	PI	PIL2	custom	PI Genes	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
ASC1L2	F_COMP	~~	SCZ_FG	0.0026020931159143	0.810462887448266	6.0206951867171	4.55237209125053	0.135040830287941	0.0	0	F_COMP~~SCZ_FG				ASC1L2	ASC1	ASC1L2	custom	ASC1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
ASC2L2	F_COMP	~~	SCZ_FG	0.001954500533634	0.642252391212333	0.645917269145651	4.70810175455951	0.529975036655947	0.0	0	F_COMP~~SCZ_FG				ASC2L2	ASC2	ASC2L2	custom	ASC2	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
ENDL2	F_COMP	~~	SCZ_FG	0.0016694299506077	0.614269741011969	13.2973966372596	5.34635255895822	0.0107199475099512	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				ENDL2	END	ENDL2	custom	Endothelial Cells	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
exCA1L2	F_COMP	~~	SCZ_FG	0.0026337382602017	0.761942050097373	11.8122117333976	5.03483937758748	0.0158775844152721	0.0	0	F_COMP~~SCZ_FG				exCA1L2	exCA1	exCA1L2	custom	exCA1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
exCA3L2	F_COMP	~~	SCZ_FG	0.0027796172740105	0.717408219669533	10.5843672758174	4.93674280126699	0.026102743477037	0.0	0	F_COMP~~SCZ_FG				exCA3L2	exCA3	exCA3L2	custom	exCA3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
exDGL2	F_COMP	~~	SCZ_FG	0.001814298091627	0.55013010069921	9.37947239533283	5.24916292701554	0.0552059494007161	0.0	0	F_COMP~~SCZ_FG				exDGL2	exDG	exDGL2	custom	exDG	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
exPFC1L2	F_COMP	~~	SCZ_FG	0.002598141648289	0.754304713708172	11.2030452051256	4.96713250952239	0.0199824389914464	0.0	0	F_COMP~~SCZ_FG				exPFC1L2	exPFC1	exPFC1L2	custom	exPFC1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
exPFC2L2	F_COMP	~~	SCZ_FG	0.0019894859181593	0.93809277302606	6.72659309771093	4.70397982681003	0.111727322755835	0.0	0	F_COMP~~SCZ_FG				exPFC2L2	exPFC2	exPFC2L2	custom	exPFC2	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GABA1L2	F_COMP	~~	SCZ_FG	0.0034829997369519	0.916053414245615	4.72386928810768	4.58012153969931	0.208094603847413	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				GABA1L2	GABA1	GABA1L2	custom	GABA1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
GABA2L2	F_COMP	~~	SCZ_FG	0.0039527958589845	1.06099477479216	11.5572893587331	4.1805501878506	0.0057794036813596	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				GABA2L2	GABA2	GABA2L2	custom	GABA2	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
MGL2	F_COMP	~~	SCZ_FG	0.0018985847098695	0.664440400745171	9.97398410194857	5.16527025256136	0.0411609667307547	0.0	0	F_COMP~~SCZ_FG				MGL2	MG	MGL2	custom	Microglia	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
NSCL2	F_COMP	~~	SCZ_FG	0.0038333970201918	0.709494858093175	8.31343521820847	5.262774103186	0.0823169808826773	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_FG				NSCL2	NSC	NSCL2	custom	Neuronal Stem Cells	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
ODCL2	F_COMP	~~	SCZ_FG	0.0059863918935142	2.02336096842665	16.7007769941168	4.96483271143631	0.0007823777340245	0.0	0	F_COMP~~SCZ_FG				ODCL2	ODC	ODCL2	custom	Oligodendrocytes	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
OPCL2	F_COMP	~~	SCZ_FG	0.002288610820054	0.670391259952655	5.15132797056166	4.73417080641941	0.190274288091601	0.0	0	F_COMP~~SCZ_FG				OPCL2	OPC	OPCL2	custom	Oligodendrocyte Precursor Cells	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_ASC1L2	F_COMP	~~	SCZ_FG	0.0008278004673837	0.791063285327052				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_FG				PI_x_ASC1L2	PI_x_ASC1	PI_x_ASC1L2	custom	PI x ASC1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PI_x_ASC2L2	F_COMP	~~	SCZ_FG	0.0012563393082276	1.21775463583206	-15.5212093960373	9.17498219511739	0.964123355263977	0.0	0	F_COMP~~SCZ_FG				PI_x_ASC2L2	PI_x_ASC2	PI_x_ASC2L2	custom	PI x ASC2	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_ENDL2	F_COMP	~~	SCZ_FG	0.0006283690252347	0.749222712604719	9.06675686782008	8.77188009335862	0.178886862865096	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				PI_x_ENDL2	PI_x_END	PI_x_ENDL2	custom	PI x Endothelial Cells	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PI_x_exCA1L2	F_COMP	~~	SCZ_FG	0.0010569629331679	0.543258378260858	23.8625679772426	8.49581834681366	0.0035615066011101	0.0	0	F_COMP~~SCZ_FG				PI_x_exCA1L2	PI_x_exCA1	PI_x_exCA1L2	custom	PI x exCA1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_exCA3L2	F_COMP	~~	SCZ_FG	0.0003808499534889	0.370879389921652	11.1239433801795	9.05159781482926	0.131683090814366	0.0	0	F_COMP~~SCZ_FG				PI_x_exCA3L2	PI_x_exCA3	PI_x_exCA3L2	custom	PI x exCA3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_exDGL2	F_COMP	~~	SCZ_FG	0.0010311319859897	0.722679120105401				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_FG				PI_x_exDGL2	PI_x_exDG	PI_x_exDGL2	custom	PI x exDG	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PI_x_exPFC1L2	F_COMP	~~	SCZ_FG	0.0013022367224113	0.66403014607535	22.680390063453	7.67095343598678	0.0023544815428269	0.0	0	F_COMP~~SCZ_FG				PI_x_exPFC1L2	PI_x_exPFC1	PI_x_exPFC1L2	custom	PI x exPFC1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_exPFC2L2	F_COMP	~~	SCZ_FG	0.0009667642105995	0.596749027309259	12.8320462196537	7.46848986182123	0.0565670313550862	0.0	0	F_COMP~~SCZ_FG				PI_x_exPFC2L2	PI_x_exPFC2	PI_x_exPFC2L2	custom	PI x exPFC2	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_GABA1L2	F_COMP	~~	SCZ_FG	0.00125723217105	0.62300809682783	6.27723545215947	7.30318026920707	0.234964626917249	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_COMP~~SCZ_FG				PI_x_GABA1L2	PI_x_GABA1	PI_x_GABA1L2	custom	PI x GABA1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PI_x_GABA2L2	F_COMP	~~	SCZ_FG	0.0010193905886793	0.57537587468936	14.7975643112989	7.36804136096145	0.0305602259225202	0.0	0	F_COMP~~SCZ_FG				PI_x_GABA2L2	PI_x_GABA2	PI_x_GABA2L2	custom	PI x GABA2	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_MGL2	F_COMP	~~	SCZ_FG	0.0012824853847695	1.34022240055243				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_FG				PI_x_MGL2	PI_x_MG	PI_x_MGL2	custom	PI x Microglia	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
PI_x_NSCL2	F_COMP	~~	SCZ_FG	0.0016967269085307	1.68624232512762	18.4244654496304	10.6581430983049	0.05104024608478	0.0	0	F_COMP~~SCZ_FG				PI_x_NSCL2	PI_x_NSC	PI_x_NSCL2	custom	PI x Neuronal Stem Cells	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_ODCL2	F_COMP	~~	SCZ_FG	0.0021648941049414	1.50144421247781	15.8347575643495	8.02674153230743	0.0322891051491916	0.0	0	F_COMP~~SCZ_FG				PI_x_ODCL2	PI_x_ODC	PI_x_ODCL2	custom	PI x Oligodendrocytes	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
PI_x_OPCL2	F_COMP	~~	SCZ_FG	0.0013160561079839	0.85927148856195	4.64141543234439	8.59530632619948	0.335909952345116	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_FG				PI_x_OPCL2	PI_x_OPC	PI_x_OPCL2	custom	PI x Oligodendrocyte Precursor Cells	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
baseL2	F_INT	~~	SCZ_FG	0.0044864578534601	0.553055486273601	0.999999349695693	0.401763469214431	0.500000645737861	0.0	0	F_INT~~SCZ_FG				baseL2	base	baseL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Coding_UCSCL2	F_INT	~~	SCZ_FG	0.0022827755901907	1.08387405548914	7.95698614012351	6.75122823306795	0.151393046660762	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_FG				Coding_UCSCL2	Coding_UCSC	Coding_UCSCL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Conserved_LindbladTohL2	F_INT	~~	SCZ_FG	0.0012163362979743	0.886434994517113	2.61194968231085	6.27411772768302	0.398620059012952	0.0	0	F_INT~~SCZ_FG				Conserved_LindbladTohL2	Conserved_LindbladToh	Conserved_LindbladTohL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
CTCF_HoffmanL2	F_INT	~~	SCZ_FG	0.0059946659506555	2.24458351170558	1.57602578934011	2.81560074402536	0.418948727497271	0.0	0	F_INT~~SCZ_FG				CTCF_HoffmanL2	CTCF_Hoffman	CTCF_HoffmanL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
DGF_ENCODEL2	F_INT	~~	SCZ_FG	0.0113375495533006	1.99245506590914	0.0492186902545872	1.88344792674738	0.693153474189662	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_FG				DGF_ENCODEL2	DGF_ENCODE	DGF_ENCODEL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
DHS_peaks_TrynkaL2	F_INT	~~	SCZ_FG	0.0059318516132404	1.0343057007056	-0.909138511284945	2.15957115895883	0.811661592967381	0.0	0	F_INT~~SCZ_FG				DHS_peaks_TrynkaL2	DHS_peaks_Trynka	DHS_peaks_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
DHS_TrynkaL2	F_INT	~~	SCZ_FG	0.0040586564102954	0.723598726178784	0.211340450578236	1.7017128971617	0.678479225748309	0.0	0	F_INT~~SCZ_FG				DHS_TrynkaL2	DHS_Trynka	DHS_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Enhancer_AnderssonL2	F_INT	~~	SCZ_FG	0.0010098757347192	1.48817676810926				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_INT~~SCZ_FG				Enhancer_AnderssonL2	Enhancer_Andersson	Enhancer_AnderssonL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Enhancer_HoffmanL2	F_INT	~~	SCZ_FG	0.0009640327837785	1.27677695696508	1.00497732568825	2.08029103462062	0.499045487514579	0.0	0	F_INT~~SCZ_FG				Enhancer_HoffmanL2	Enhancer_Hoffman	Enhancer_HoffmanL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
FetalDHS_TrynkaL2	F_INT	~~	SCZ_FG	0.0038462770158872	0.940390543421378	0.128532769514045	2.5075800274102	0.635904597435483	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_FG				FetalDHS_TrynkaL2	FetalDHS_Trynka	FetalDHS_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
H3K27ac_HniszL2	F_INT	~~	SCZ_FG	0.0025890897371035	0.526129781223725	1.21159471783554	0.617492530364835	0.36592424901382	0.0	0	F_INT~~SCZ_FG				H3K27ac_HniszL2	H3K27ac_Hnisz	H3K27ac_HniszL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
H3K27ac_PGC2L2	F_INT	~~	SCZ_FG	0.001572840207382	0.438182427416718	0.474117672332298	0.766035233749903	0.753800713863243	0.0	0	F_INT~~SCZ_FG				H3K27ac_PGC2L2	H3K27ac_PGC2	H3K27ac_PGC2L2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
H3K4me1_peaks_TrynkaL2	F_INT	~~	SCZ_FG	0.0046815868517883	0.755868946805573	1.73252948285375	1.46316096252072	0.308309227302086	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_FG				H3K4me1_peaks_TrynkaL2	H3K4me1_peaks_Trynka	H3K4me1_peaks_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
H3K4me1_TrynkaL2	F_INT	~~	SCZ_FG	0.0038393373876836	0.634694022064577	1.41953823697128	0.720856278245609	0.280283395085639	0.0	0	F_INT~~SCZ_FG				H3K4me1_TrynkaL2	H3K4me1_Trynka	H3K4me1_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
H3K4me3_peaks_TrynkaL2	F_INT	~~	SCZ_FG	0.0018594257348432	0.690831278375265	-0.208489357331792	2.93179186872638	0.659904175014635	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_INT~~SCZ_FG				H3K4me3_peaks_TrynkaL2	H3K4me3_peaks_Trynka	H3K4me3_peaks_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
H3K4me3_TrynkaL2	F_INT	~~	SCZ_FG	0.0032638616278994	0.93088162780643	1.31912610439485	1.03660282689504	0.379095328194665	0.0	0	F_INT~~SCZ_FG				H3K4me3_TrynkaL2	H3K4me3_Trynka	H3K4me3_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
H3K9ac_peaks_TrynkaL2	F_INT	~~	SCZ_FG	0.0037959926362376	1.46994586872298	-1.56941016235443	3.10941798121358	0.795691977903742	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_INT~~SCZ_FG				H3K9ac_peaks_TrynkaL2	H3K9ac_peaks_Trynka	H3K9ac_peaks_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
H3K9ac_TrynkaL2	F_INT	~~	SCZ_FG	0.0029960754371585	0.81368217138709	1.26959903106647	1.12027159907123	0.404911235386059	0.0	0	F_INT~~SCZ_FG				H3K9ac_TrynkaL2	H3K9ac_Trynka	H3K9ac_TrynkaL2	baseline		True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
